client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204375.mp3	يتحدث مايك اليابانية جيداً.	4	0				ar	
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204376.mp3	.اشترت البيض بالدزينة	2	1				ar	
4c2f6eb429bfab0f14fed11ba39fc970ad7d430dc476cd1fb05eb38bb3e8a5ea1c80fb666c8411601fa0b4bb5363666b21c05028ec168cfc0724f7b32ee75d72	common_voice_ar_19968629.mp3	.لدى بتي صوت رقيق	2	1	twenties	male		ar	
4c2f6eb429bfab0f14fed11ba39fc970ad7d430dc476cd1fb05eb38bb3e8a5ea1c80fb666c8411601fa0b4bb5363666b21c05028ec168cfc0724f7b32ee75d72	common_voice_ar_19968632.mp3	لقد تأخرت عن العمل.	2	0	twenties	male		ar	
4c2f6eb429bfab0f14fed11ba39fc970ad7d430dc476cd1fb05eb38bb3e8a5ea1c80fb666c8411601fa0b4bb5363666b21c05028ec168cfc0724f7b32ee75d72	common_voice_ar_19968637.mp3	تم تنفيذ جميع العمليات من مونتريال وتورونتو	2	0	twenties	male		ar	
4c2f6eb429bfab0f14fed11ba39fc970ad7d430dc476cd1fb05eb38bb3e8a5ea1c80fb666c8411601fa0b4bb5363666b21c05028ec168cfc0724f7b32ee75d72	common_voice_ar_19968638.mp3	أشتاق إليه.	2	0	twenties	male		ar	
4e43e6f9d45c0077bcdc457004fabfb8fb5c653f93c6fdf66d68828cc9f8a7979961947c2f636ec4d3b766036e7b101e89d8ae74fa39aa30adb33a687b04e5f6	common_voice_ar_21340997.mp3	أريد الذهاب إلى اليابان.	2	0				ar	
4e43e6f9d45c0077bcdc457004fabfb8fb5c653f93c6fdf66d68828cc9f8a7979961947c2f636ec4d3b766036e7b101e89d8ae74fa39aa30adb33a687b04e5f6	common_voice_ar_21340998.mp3	كادت أن تتأخر عن المدرسة.	2	0				ar	
4e43e6f9d45c0077bcdc457004fabfb8fb5c653f93c6fdf66d68828cc9f8a7979961947c2f636ec4d3b766036e7b101e89d8ae74fa39aa30adb33a687b04e5f6	common_voice_ar_21341000.mp3	.قام بالعمل كما طُلب	2	0				ar	
4e43e6f9d45c0077bcdc457004fabfb8fb5c653f93c6fdf66d68828cc9f8a7979961947c2f636ec4d3b766036e7b101e89d8ae74fa39aa30adb33a687b04e5f6	common_voice_ar_21341013.mp3	.دفع عشرة دولارات فقط لذلك القميص	2	0				ar	
533356e48c61a216241be3f30c16b362e613e4407e8dc15f04c22cdff0ae0c434f24700ecc6d0fe59fab7f8ba83f12745784f86aa487d5cd2f4384822b23a03c	common_voice_ar_21385778.mp3	هلا طلبت لي سيارة أجرة ؟	2	0				ar	
533356e48c61a216241be3f30c16b362e613e4407e8dc15f04c22cdff0ae0c434f24700ecc6d0fe59fab7f8ba83f12745784f86aa487d5cd2f4384822b23a03c	common_voice_ar_21385804.mp3	ما هو برنامجك التلفزيوني المفضل ؟	2	0				ar	
533356e48c61a216241be3f30c16b362e613e4407e8dc15f04c22cdff0ae0c434f24700ecc6d0fe59fab7f8ba83f12745784f86aa487d5cd2f4384822b23a03c	common_voice_ar_21385806.mp3	سيسعدني أن أساعدك في أي وقت.	2	1				ar	
533356e48c61a216241be3f30c16b362e613e4407e8dc15f04c22cdff0ae0c434f24700ecc6d0fe59fab7f8ba83f12745784f86aa487d5cd2f4384822b23a03c	common_voice_ar_21385808.mp3	تعال إلى هنا.	2	0				ar	
589a7d4d8c8a563088d9a3999c4f8220043c7e8ddac9f89ecf6b22c9128a733c359de6f058348e0f204876f816a0c7309a5db6e13ff97b0b9ec0b7413d8735da	common_voice_ar_21868815.mp3	سأذهب إلى أمريكا غداً.	2	0				ar	
589a7d4d8c8a563088d9a3999c4f8220043c7e8ddac9f89ecf6b22c9128a733c359de6f058348e0f204876f816a0c7309a5db6e13ff97b0b9ec0b7413d8735da	common_voice_ar_21868816.mp3	إننا مسؤولون عن حمايتك من الآن فصاعداً.	2	0				ar	
589a7d4d8c8a563088d9a3999c4f8220043c7e8ddac9f89ecf6b22c9128a733c359de6f058348e0f204876f816a0c7309a5db6e13ff97b0b9ec0b7413d8735da	common_voice_ar_21868817.mp3	هيا لنلعب.	2	0				ar	
589a7d4d8c8a563088d9a3999c4f8220043c7e8ddac9f89ecf6b22c9128a733c359de6f058348e0f204876f816a0c7309a5db6e13ff97b0b9ec0b7413d8735da	common_voice_ar_21868819.mp3	من فضلك تعال بأسرع ما يمكن.	2	0				ar	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395293.mp3	انه حاليا في رحلة عمل في ناجويا.	2	0	twenties	male		ar	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395294.mp3	.حتى الأطفال يمكنهم فهم ذلك	2	0	twenties	male		ar	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395295.mp3	ما قلته ليس له أي معنى.	2	0	twenties	male		ar	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395296.mp3	أين مكان عملك ؟	2	1	twenties	male		ar	
5a4e6b0939e7e64337dec788b6b8e0c982cf61c1e850b8d3ebe50b8a1dd86712f126ac341f009494f7dda324c027edb997f09eb49600399b98db9aa32cc1557e	common_voice_ar_19540125.mp3	لكن هذا ليس صحيحاً.	2	0				ar	
5a4e6b0939e7e64337dec788b6b8e0c982cf61c1e850b8d3ebe50b8a1dd86712f126ac341f009494f7dda324c027edb997f09eb49600399b98db9aa32cc1557e	common_voice_ar_19540126.mp3	ابق معنا.	2	0				ar	
5a4e6b0939e7e64337dec788b6b8e0c982cf61c1e850b8d3ebe50b8a1dd86712f126ac341f009494f7dda324c027edb997f09eb49600399b98db9aa32cc1557e	common_voice_ar_19540127.mp3	.سافرت على نفقتي	2	0				ar	
5a4e6b0939e7e64337dec788b6b8e0c982cf61c1e850b8d3ebe50b8a1dd86712f126ac341f009494f7dda324c027edb997f09eb49600399b98db9aa32cc1557e	common_voice_ar_19540128.mp3	.مررنا بسانت لويس في طريقنا إلى نيو أورلينز	2	0				ar	
5f1c93b679725df68ad79874618a8acfad0d822c41bbdb14791a22febe4db285fb1e46d93a923d8f12300eb7f95dc0ebf4bc484cb3deb2bedc3a5de37b9000db	common_voice_ar_21988099.mp3	إثنان	2	0				ar	Benchmark
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204175.mp3	غطاه الوحل من رأسه إلى أخمص قدميه.	2	0				ar	
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204176.mp3	التحدث بالإنجليزية ليس أمراً سهلاً.	2	0				ar	
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204178.mp3	هذه الكتب لي.	2	0				ar	
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380206.mp3	ضعها في أي مكان تشاء.	2	0				ar	
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380208.mp3	دعني أشرح سبب وصولي متأخراً.	2	0				ar	
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380209.mp3	في وقت واحد سيتم إنشاء عشرات من دول الكومنولث التعاونية	2	1				ar	
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380210.mp3	.حملت ثلاثة كتب	2	0				ar	
6917e081c9330feee3080b24cfe9232c21c08a3961b858eb45c5909a63bae246df9a401cae22bb60164d12b81a3381ff9e92591a339e2788768c82e15c78bba3	common_voice_ar_21563502.mp3	عشنا في أوساكا عشر سنوات قبل مجيئنا إلى طوكيو.	2	0				ar	
6917e081c9330feee3080b24cfe9232c21c08a3961b858eb45c5909a63bae246df9a401cae22bb60164d12b81a3381ff9e92591a339e2788768c82e15c78bba3	common_voice_ar_21563503.mp3	.للأسف ذلك صحيح	2	0				ar	
6917e081c9330feee3080b24cfe9232c21c08a3961b858eb45c5909a63bae246df9a401cae22bb60164d12b81a3381ff9e92591a339e2788768c82e15c78bba3	common_voice_ar_21563504.mp3	أيمكنك كتابة الرسالة بالإنجليزية ؟	2	0				ar	
6917e081c9330feee3080b24cfe9232c21c08a3961b858eb45c5909a63bae246df9a401cae22bb60164d12b81a3381ff9e92591a339e2788768c82e15c78bba3	common_voice_ar_21563506.mp3	.يجب أن لا تلعب	2	1				ar	
6d2413c9869d23919e04c35d2a7034714e4e745308f64dd2034f42172f50995e4950029e2d9074710ab51f90336a48eea734c03601a743de77772829f3e6533b	common_voice_ar_23975038.mp3	.يجب أن تتم هذا التقرير قبل يوم الأثنين	2	0				ar	
6d2413c9869d23919e04c35d2a7034714e4e745308f64dd2034f42172f50995e4950029e2d9074710ab51f90336a48eea734c03601a743de77772829f3e6533b	common_voice_ar_23975310.mp3	لا تستمع إليه ، ما يقوله هراء.	2	0				ar	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322536.mp3	أمي تعزف البيانو بمهارة.	2	0	twenties	male		ar	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322537.mp3	تعتمد اليابان على نفط البلدان العربية.	2	0	twenties	male		ar	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322539.mp3	وفقا للشاعر ، أبريل هو أقسى شهر	2	0	twenties	male		ar	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322540.mp3	.ينقص شوكة	2	0	twenties	male		ar	
854506e6bc37bc933467422ab5efc89f04f09b7d2283cd935a56ed0f3d51eeedfec3db25790a8244ba96cdf29f220b4dc9dbf60021cfa69f2ea8c86a785ad5cd	common_voice_ar_20294090.mp3	إنه في مكتبه.	2	0	twenties	male		ar	
854506e6bc37bc933467422ab5efc89f04f09b7d2283cd935a56ed0f3d51eeedfec3db25790a8244ba96cdf29f220b4dc9dbf60021cfa69f2ea8c86a785ad5cd	common_voice_ar_20294091.mp3	كيف حالك الآن ؟	2	0	twenties	male		ar	
854506e6bc37bc933467422ab5efc89f04f09b7d2283cd935a56ed0f3d51eeedfec3db25790a8244ba96cdf29f220b4dc9dbf60021cfa69f2ea8c86a785ad5cd	common_voice_ar_20294104.mp3	هاتان صورتان جميلتان.	3	1	twenties	male		ar	
854506e6bc37bc933467422ab5efc89f04f09b7d2283cd935a56ed0f3d51eeedfec3db25790a8244ba96cdf29f220b4dc9dbf60021cfa69f2ea8c86a785ad5cd	common_voice_ar_20294107.mp3	اسمح لي أن أقيس ضغط دمك.	2	0	twenties	male		ar	
8dd33c0db10939217bc3e29aa55a317768796140286db285a73ce474057936dd8ab7ea40e1e236575f24146e9ccebe7800ab01772d017ab7b7af993786403ef2	common_voice_ar_23872716.mp3	فَيَرفُكس	2	1				ar	Benchmark
9c3652915f19d34364a35a6978d9971fddc1d71bab148eac450f6c8c5b2d92bbcbefb6b8a2f18dcb771c1c1e697ef77db2fbbec9bb65a3667b1402dcc9363528	common_voice_ar_19842602.mp3	.تدور الأرض	2	0				ar	
9c3652915f19d34364a35a6978d9971fddc1d71bab148eac450f6c8c5b2d92bbcbefb6b8a2f18dcb771c1c1e697ef77db2fbbec9bb65a3667b1402dcc9363528	common_voice_ar_19842604.mp3	ألي بدليل الهاتف ؟	2	1				ar	
9c3652915f19d34364a35a6978d9971fddc1d71bab148eac450f6c8c5b2d92bbcbefb6b8a2f18dcb771c1c1e697ef77db2fbbec9bb65a3667b1402dcc9363528	common_voice_ar_19842605.mp3	شهر في أستراليا سينهي بي	2	0				ar	
9c3652915f19d34364a35a6978d9971fddc1d71bab148eac450f6c8c5b2d92bbcbefb6b8a2f18dcb771c1c1e697ef77db2fbbec9bb65a3667b1402dcc9363528	common_voice_ar_19842606.mp3	ماعليك إلا ان تسأل.	2	0				ar	
b41887200545da7538ea45fd16bfb07faa7155a4ee0f56ecb6a1cfe1019dfcbdd85f3ba8fbd3934f73ac0ed774450785b97ccb0dac861bcd6765a2a9f0e00fc7	common_voice_ar_22374988.mp3	خمسة	2	0	twenties	female		ar	Benchmark
b41887200545da7538ea45fd16bfb07faa7155a4ee0f56ecb6a1cfe1019dfcbdd85f3ba8fbd3934f73ac0ed774450785b97ccb0dac861bcd6765a2a9f0e00fc7	common_voice_ar_22374990.mp3	ستة	2	1	twenties	female		ar	Benchmark
b53aa53e8e5a9fd9ebabc786c709d4cbf27c94951f6c31f4924534d661e9b5c358c645422aa654cf7582c46ee1559334d15046ddf1dac0bad1749a4c9d200fbc	common_voice_ar_19749067.mp3	إنتهت من عملها قبل الساعة الخامسة.	2	0	thirties	male		ar	
b53aa53e8e5a9fd9ebabc786c709d4cbf27c94951f6c31f4924534d661e9b5c358c645422aa654cf7582c46ee1559334d15046ddf1dac0bad1749a4c9d200fbc	common_voice_ar_19749069.mp3	. قدمي ما زالت تؤلمني	2	1	thirties	male		ar	
b53aa53e8e5a9fd9ebabc786c709d4cbf27c94951f6c31f4924534d661e9b5c358c645422aa654cf7582c46ee1559334d15046ddf1dac0bad1749a4c9d200fbc	common_voice_ar_19749070.mp3	يجب علينا إنهاء كل شيء قبل صباح الثلاثاء.	2	0	thirties	male		ar	
b53aa53e8e5a9fd9ebabc786c709d4cbf27c94951f6c31f4924534d661e9b5c358c645422aa654cf7582c46ee1559334d15046ddf1dac0bad1749a4c9d200fbc	common_voice_ar_19749071.mp3	.بِتْنا في هاكوني	2	1	thirties	male		ar	
beb86a0bf40c7f3ee1a47547b7ec09173a45425a56f5c4f808cd8c1c6209be12cd3df5b90506b3dee4828d078681e9cd0364e051163d2b1e8b4b3f50ee61e857	common_voice_ar_19785100.mp3	واستمع راؤول مرة أخرى إلى حكاية المنزل	2	1				ar	
beb86a0bf40c7f3ee1a47547b7ec09173a45425a56f5c4f808cd8c1c6209be12cd3df5b90506b3dee4828d078681e9cd0364e051163d2b1e8b4b3f50ee61e857	common_voice_ar_19785101.mp3	كل ما تفعله هو التذمر.	2	1				ar	
beb86a0bf40c7f3ee1a47547b7ec09173a45425a56f5c4f808cd8c1c6209be12cd3df5b90506b3dee4828d078681e9cd0364e051163d2b1e8b4b3f50ee61e857	common_voice_ar_19785102.mp3	أمس قرأت قصة مثيرة للاهتمام.	2	0				ar	
beb86a0bf40c7f3ee1a47547b7ec09173a45425a56f5c4f808cd8c1c6209be12cd3df5b90506b3dee4828d078681e9cd0364e051163d2b1e8b4b3f50ee61e857	common_voice_ar_19785103.mp3	لا أعرف شيئاً عن ماضيه.	2	0				ar	
bee8a90c1160c1bc3346ca1ea3cf008213d369f75f4576dba4df847ec6b08bacf1281c7834b26582b18954478ca16efbfb71865b971440ffe5197fe8d937dc1d	common_voice_ar_19963352.mp3	أنا متعب جداً.	2	0	twenties	male		ar	
bee8a90c1160c1bc3346ca1ea3cf008213d369f75f4576dba4df847ec6b08bacf1281c7834b26582b18954478ca16efbfb71865b971440ffe5197fe8d937dc1d	common_voice_ar_19963353.mp3	الإنسان بالتفكير والله بالتدبير	2	1	twenties	male		ar	
bee8a90c1160c1bc3346ca1ea3cf008213d369f75f4576dba4df847ec6b08bacf1281c7834b26582b18954478ca16efbfb71865b971440ffe5197fe8d937dc1d	common_voice_ar_19963354.mp3	.ستبدأ المسرحية في الساعة الثامنة	2	0	twenties	male		ar	
bee8a90c1160c1bc3346ca1ea3cf008213d369f75f4576dba4df847ec6b08bacf1281c7834b26582b18954478ca16efbfb71865b971440ffe5197fe8d937dc1d	common_voice_ar_19963355.mp3	.الناس يحبون الحرية	2	0	twenties	male		ar	
cdfc9a504dbc8fc38fdf79b1e07df0303c61bec1ee64c53a0d012cf9d9ffacd570adfa82cac1710afb94cde43b54af7548eda20484cb0e0ee78262060a976d06	common_voice_ar_19436622.mp3	كنت خائفاً من أن أضيع في الظلمة.	2	0	teens	male		ar	
cdfc9a504dbc8fc38fdf79b1e07df0303c61bec1ee64c53a0d012cf9d9ffacd570adfa82cac1710afb94cde43b54af7548eda20484cb0e0ee78262060a976d06	common_voice_ar_19436623.mp3	.لديه سيارته الخاصة	2	1	teens	male		ar	
cdfc9a504dbc8fc38fdf79b1e07df0303c61bec1ee64c53a0d012cf9d9ffacd570adfa82cac1710afb94cde43b54af7548eda20484cb0e0ee78262060a976d06	common_voice_ar_19436624.mp3	.سأعطيك هذا الكتاب	2	1	teens	male		ar	
cdfc9a504dbc8fc38fdf79b1e07df0303c61bec1ee64c53a0d012cf9d9ffacd570adfa82cac1710afb94cde43b54af7548eda20484cb0e0ee78262060a976d06	common_voice_ar_19436625.mp3	ليس غبياً.	2	0	teens	male		ar	
db81be5b6a082f85b2c12c7eab179d517e82582d4eb1b1d69b00fea94e0b2112cb29adb2ffc19b22bb6056ce55f997edca5157e7b48a068956da969621f4a30f	common_voice_ar_19964896.mp3	.لا يمكنني احتمال الضجيج أكثر من ذلك	2	0				ar	
db81be5b6a082f85b2c12c7eab179d517e82582d4eb1b1d69b00fea94e0b2112cb29adb2ffc19b22bb6056ce55f997edca5157e7b48a068956da969621f4a30f	common_voice_ar_19964897.mp3	ستكون مشغولاً غداً ، أليس ذلك صحيحاً ؟	2	0				ar	
db81be5b6a082f85b2c12c7eab179d517e82582d4eb1b1d69b00fea94e0b2112cb29adb2ffc19b22bb6056ce55f997edca5157e7b48a068956da969621f4a30f	common_voice_ar_19964898.mp3	لماذا تتجاهل ما أقوله ؟	2	0				ar	
db81be5b6a082f85b2c12c7eab179d517e82582d4eb1b1d69b00fea94e0b2112cb29adb2ffc19b22bb6056ce55f997edca5157e7b48a068956da969621f4a30f	common_voice_ar_19964899.mp3	إلى أين أنت ذاهبٌ يا أبي ؟	2	0				ar	
e1a61e1ed79f49af083f5a65afb95a4f87df28018e51a907419e2f061e0f46a63eb1ff05e48ab926315fc896ae584654f86d9ce784f3228bf96fed7dc7c51951	common_voice_ar_24029015.mp3	لم يصب أحد بأذى.	2	0				ar	
e1a61e1ed79f49af083f5a65afb95a4f87df28018e51a907419e2f061e0f46a63eb1ff05e48ab926315fc896ae584654f86d9ce784f3228bf96fed7dc7c51951	common_voice_ar_24029016.mp3	بَلْ هُوَ آيَاتٌ بَيِّنَاتٌ فِي صُدُورِ الَّذِينَ أُوتُوا الْعِلْمَ وَمَا يَجْحَدُ بِآيَاتِنَا إِلَّا الظَّالِمُونَ	2	0				ar	
e1a61e1ed79f49af083f5a65afb95a4f87df28018e51a907419e2f061e0f46a63eb1ff05e48ab926315fc896ae584654f86d9ce784f3228bf96fed7dc7c51951	common_voice_ar_24029017.mp3	الله يبسط الرزق لمن يشاء من عباده ويقدر له إن الله بكل شيء عليم	2	1				ar	
e1a61e1ed79f49af083f5a65afb95a4f87df28018e51a907419e2f061e0f46a63eb1ff05e48ab926315fc896ae584654f86d9ce784f3228bf96fed7dc7c51951	common_voice_ar_24029018.mp3	من الصّعب أن أستيقظ قبل السّادسة.	2	0				ar	
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103182.mp3	لا يمكنك السباحة هنا.	2	0				ar	
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103183.mp3	يا لها من ذكرى!	2	0				ar	
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103184.mp3	هذا سؤال جيد.	2	0				ar	
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103186.mp3	اتصل ابنها من نيويورك.	2	0				ar	
e98991e479da1b4ff4476aa5730834fa2a9e586d0cbd0812542b2f3d0e2bda59525d99736c415510d71044db2303f58a43dfaa6cf47918d88cbef9c8792dd774	common_voice_ar_20248418.mp3	أحب السباحة كثيرا.	2	1	teens	other		ar	
e98991e479da1b4ff4476aa5730834fa2a9e586d0cbd0812542b2f3d0e2bda59525d99736c415510d71044db2303f58a43dfaa6cf47918d88cbef9c8792dd774	common_voice_ar_20248419.mp3	خرجت على المعاش السنة الفائتة.	2	0	teens	other		ar	
e98991e479da1b4ff4476aa5730834fa2a9e586d0cbd0812542b2f3d0e2bda59525d99736c415510d71044db2303f58a43dfaa6cf47918d88cbef9c8792dd774	common_voice_ar_20248435.mp3	عليك أن تزور طبيباً.	2	0	teens	other		ar	
e98991e479da1b4ff4476aa5730834fa2a9e586d0cbd0812542b2f3d0e2bda59525d99736c415510d71044db2303f58a43dfaa6cf47918d88cbef9c8792dd774	common_voice_ar_20248440.mp3	فعل ما طلبت منه تماماً.	2	0	teens	other		ar	
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212440.mp3	يعمل أبي في مصنع.	2	1				ar	
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212442.mp3	.ربما لا	2	0				ar	
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212443.mp3	.أنا أركض	2	1				ar	
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212444.mp3	ملأت كيسها بالتفاح.	2	0				ar	
f0d6a3318416da7603cca8683eff97976c7071a6f81c98111ec3b3c3511c673121d0167b3f50ff3b4ca2113176d27b126caa1b4c20d27655d9fc61377a63609b	common_voice_ar_21386589.mp3	لم تكن في المنزل البارحة.	2	1	fourties	male		ar	
f0d6a3318416da7603cca8683eff97976c7071a6f81c98111ec3b3c3511c673121d0167b3f50ff3b4ca2113176d27b126caa1b4c20d27655d9fc61377a63609b	common_voice_ar_21386590.mp3	.لا عجب أنّ البعض يشعرون بالتوتر عند دخولهم المستشفى	2	0	fourties	male		ar	
f0d6a3318416da7603cca8683eff97976c7071a6f81c98111ec3b3c3511c673121d0167b3f50ff3b4ca2113176d27b126caa1b4c20d27655d9fc61377a63609b	common_voice_ar_21386593.mp3	من فضلك ساعدني في حل واجبي.	2	0	fourties	male		ar	
f0d6a3318416da7603cca8683eff97976c7071a6f81c98111ec3b3c3511c673121d0167b3f50ff3b4ca2113176d27b126caa1b4c20d27655d9fc61377a63609b	common_voice_ar_21387874.mp3	انا ممرضة.	2	0	fourties	male		ar	
f330d979ea173af9c7c99682a4a0f9e6fa1be3e1b0905f291905c50d582c55828b40a559e40a0e7caa92c60479e338b057adbb4b9b733dcbcf74d0684e726f7f	common_voice_ar_24060472.mp3	لم أعرف أن الكلاب تجيدُ السباحَةَ جيّداً.	2	1				ar	
f330d979ea173af9c7c99682a4a0f9e6fa1be3e1b0905f291905c50d582c55828b40a559e40a0e7caa92c60479e338b057adbb4b9b733dcbcf74d0684e726f7f	common_voice_ar_24060473.mp3	ستتزوج ابنتي في يونيو	2	1				ar	
f330d979ea173af9c7c99682a4a0f9e6fa1be3e1b0905f291905c50d582c55828b40a559e40a0e7caa92c60479e338b057adbb4b9b733dcbcf74d0684e726f7f	common_voice_ar_24060475.mp3	إياك نعبد وإياك نستعين	2	1				ar	
f330d979ea173af9c7c99682a4a0f9e6fa1be3e1b0905f291905c50d582c55828b40a559e40a0e7caa92c60479e338b057adbb4b9b733dcbcf74d0684e726f7f	common_voice_ar_24063238.mp3	انت تعلم اني احبك, اليس كذلك.	2	0	twenties	female		ar	
f865263ae841fcf8be3ba49375ba56ea4bbc9845ebde6e9a107613b0817694ba91d4d9abb6a645989100881080dbc521e4c384535f2c5f0ecd500911187caf45	common_voice_ar_24058889.mp3	قل لتوم أن يرد على الهاتف.	2	0				ar	
f865263ae841fcf8be3ba49375ba56ea4bbc9845ebde6e9a107613b0817694ba91d4d9abb6a645989100881080dbc521e4c384535f2c5f0ecd500911187caf45	common_voice_ar_24058890.mp3	هل بإمكانك أن تعطيني المزيد من القهوة من فضلك؟	2	0				ar	
f865263ae841fcf8be3ba49375ba56ea4bbc9845ebde6e9a107613b0817694ba91d4d9abb6a645989100881080dbc521e4c384535f2c5f0ecd500911187caf45	common_voice_ar_24058891.mp3	وَلَوْلَا نِعْمَةُ رَبِّي لَكُنْتُ مِنَ الْمُحْضَرِينَ	2	1				ar	
f865263ae841fcf8be3ba49375ba56ea4bbc9845ebde6e9a107613b0817694ba91d4d9abb6a645989100881080dbc521e4c384535f2c5f0ecd500911187caf45	common_voice_ar_24058892.mp3	وظل من يحموم	2	1				ar	
fdfcf477c9a736b10dcfa82b5af6950d3e6c81aad4ea4f3e2e8fb9c55d99d28e1edaf918e7fd3177f38c12e378d85fb7c00aaaf24c28e9b885794517a278522f	common_voice_ar_19476979.mp3	القليل من العلاج ، والتدليك ، مع بعض المساعدة من الطبيب	2	1				ar	
fdfcf477c9a736b10dcfa82b5af6950d3e6c81aad4ea4f3e2e8fb9c55d99d28e1edaf918e7fd3177f38c12e378d85fb7c00aaaf24c28e9b885794517a278522f	common_voice_ar_19476980.mp3	.رأيته يمزّق الرسالة	2	0				ar	
fdfcf477c9a736b10dcfa82b5af6950d3e6c81aad4ea4f3e2e8fb9c55d99d28e1edaf918e7fd3177f38c12e378d85fb7c00aaaf24c28e9b885794517a278522f	common_voice_ar_19476981.mp3	هذه فكرة جيدة!	2	0				ar	
