client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037655.mp3	سوف أعلمك كيفية صيد السمك الاحد المقبل.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037656.mp3	أَفَمَا نَحْنُ بِمَيِّتِينَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037657.mp3	أنتَ كسرتَ قلبي.	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037658.mp3	الله لا إله إلا هو رب العرش العظيم	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037659.mp3	له مقاليد السماوات والأرض والذين كفروا بآيات الله أولئك هم الخاسرون	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037660.mp3	وَاشْتُهِرُوا بِهِ اشْتِهَارَ الْمُتَبَحِّرِينَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037661.mp3	قيل ادخل الجنة قال يا ليت قومي يعلمون	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037662.mp3	وَهُوَ يَخْشَى	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037663.mp3	هل هو يتحدث الإنجليزية, الفرنسية أو الألمانية ؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037664.mp3	لم تقاوم لوقت طويل.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037665.mp3	نحن مهتمون جدا.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037667.mp3	وَأَعْجَزَ مِنْهُ مَنْ ضَيَّعَ مَنْ ظَفِرَ بِهِ مِنْهُمْ	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037668.mp3	هل البئرُ عميقٌ؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037669.mp3	كانت ترتدي فستاناً أبيضاً.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037670.mp3	هذا صديقي توم.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037671.mp3	وَاذْكُرِ اسْمَ رَبِّكَ وَتَبَتَّلْ إِلَيْهِ تَبْتِيلا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037673.mp3	فكر في مستقبلك!	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037674.mp3	وَأَمْطَرْنَا عَلَيْهِمْ مَطَرًا فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُجْرِمِينَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037675.mp3	أنتَ لستُ في موقف يسمح لتسأل عن أي شئ.	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037681.mp3	إن التحرر من الجوع أمر لا بد منه للجميع.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037682.mp3	استغرقته ترجمة الرواية الفرنسية أكثر من ثلاثة أشهر.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037683.mp3	وَرِثْنَا السَّوَاعِدَ بَيْنَ الْأُمَمْ صُخُورًا صُخُورًا كَهَذَا الْبِنَا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037684.mp3	ومنذ ذلك الوقت	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037685.mp3	إنه غير متفق معنا بخصوص هذا الموضوع.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037686.mp3	هل هذا يؤلم؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037687.mp3	وَقَالَ بَعْضُ الصُّلَحَاءِ الْعِلْمُ يَهْتِفُ بِالْعَمَلِ ، فَإِنْ أَجَابَهُ أَقَامَ وَإِلَّا ارْتَحَلَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037689.mp3	الانواء الجوية تقول بانها ستمطر غدا بعد الظهر.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037690.mp3	وَأَنِيبُوا إِلَى رَبِّكُمْ وَأَسْلِمُوا لَهُ مِنْ قَبْلِ أَنْ يَأْتِيَكُمُ الْعَذَابُ ثُمَّ لَا تُنْصَرُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037692.mp3	وقل جاء الحق وزهق الباطل إن الباطل كان زهوقا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037693.mp3	وتنحتون من الجبال بيوتا فارهين	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037694.mp3	أين يمكنني أن أجد سيارة أجرة ؟	3	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037695.mp3	مَنْ لَمْ يَصْلُحْ لِأَهْلِهِ لَمْ يَصْلُحْ لَك	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037696.mp3	كَمَا جَعَلَ الْمُتَكَلِّمُونَ الْجَوَاهِرَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037697.mp3	ففررت منكم لما خفتكم فوهب لي ربي حكما وجعلني من المرسلين	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037698.mp3	لَمْ يَطْمِثْهُنَّ إِنسٌ قَبْلَهُمْ وَلا جَانٌّ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037699.mp3	تَوَالَى عَلَيْهِ مِنْ مَكْرِ حَلِيمِهِمْ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037701.mp3	عَسَى رَبُّنَا أَن يُبْدِلَنَا خَيْرًا مِّنْهَا إِنَّا إِلَى رَبِّنَا رَاغِبُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037702.mp3	فَأَمَّا كَثْرَتُهُ فَإِنَّهَا أُمْنِيَةٌ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037704.mp3	يجب أن تركز على الطريق أثناء القيادة.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037705.mp3	ينبغي أن تغلّي هذا الماء قبل شربِه.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037716.mp3	قَالَ أَغَيْرَ اللَّهِ أَبْغِيكُمْ إِلَهًا وَهُوَ فَضَّلَكُمْ عَلَى الْعَالَمِينَ	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037718.mp3	مَا يُجَادِلُ فِي آيَاتِ اللَّهِ إِلَّا الَّذِينَ كَفَرُوا فَلَا يَغْرُرْكَ تَقَلُّبُهُمْ فِي الْبِلَادِ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037719.mp3	ولقد كتبنا في الزبور من بعد الذكر أن الأرض يرثها عبادي الصالحون	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037720.mp3	أقوالك لا تطابق أفعالك.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037722.mp3	إنه كان فاقداً للوعي لأيام.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037723.mp3	هل تذكر متى رأيتك آخر مرة ؟	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037724.mp3	وَمَا يُلَقَّاهَا إِلَّا الَّذِينَ صَبَرُوا وَمَا يُلَقَّاهَا إِلَّا ذُو حَظٍّ عَظِيمٍ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037726.mp3	قَالَ لَهُ مُوسَى هَلْ أَتَّبِعُكَ عَلَى أَنْ تُعَلِّمَنِ مِمَّا عُلِّمْتَ رُشْدًا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037728.mp3	يَا أَهْلَ الْكِتَابِ لِمَ تَكْفُرُونَ بِآيَاتِ اللَّهِ وَأَنْتُمْ تَشْهَدُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037729.mp3	الَّذِينَ يُفْسِدُونَ فِي الْأَرْضِ وَلَا يُصْلِحُونَ	3	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037730.mp3	لم أتصور أنك ستقول هذا.	3	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037732.mp3	فيها فاكهة والنخل ذات الأكمام	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037733.mp3	أنت لم تقم بغسل يديك إلي الآن ، أليس كذلك ؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037735.mp3	الْمَالُ وَالْجَمَالُ وَالدِّينُ وَالْأُلْفَةُ وَالتَّعَفُّفُ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037741.mp3	من المأكّد أنّه سينجح في الإمتحان.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037742.mp3	ولله المشرق والمغرب فأينما تولوا فثم وجه الله إن الله واسع عليم	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037743.mp3	إن كنتَ رجلا ، فتصرف مثل الرجال.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037744.mp3	موسيقايَ المضلة هي موسيقى البوب.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037747.mp3	أحتاج لشراء بعض الطوابع.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037749.mp3	تنزيل الكتاب من الله العزيز العليم	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037750.mp3	قال معاذ الله أن نأخذ إلا من وجدنا متاعنا عنده إنا إذا لظالمون	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037752.mp3	يا أبت إني أخاف أن يمسك عذاب من الرحمن فتكون للشيطان وليا	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037754.mp3	ولا تهنوا ولا تحزنوا وأنتم الأعلون إن كنتم مؤمنين	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037756.mp3	هو سيكون دائماً معك.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037757.mp3	وَالْخَيْلَ وَالْبِغَالَ وَالْحَمِيرَ لِتَرْكَبُوهَا وَزِينَةً وَيَخْلُقُ مَا لَا تَعْلَمُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037759.mp3	إن توم لا يملك أسرة.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037760.mp3	وَمَنْ كَانَ أَعَمَّ نَفْعًا فَهُوَ بِالْإِدْخَارِ أَحَقُّ	3	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037761.mp3	نجحنا.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037762.mp3	وَاتَّخَذُوا مِنْ دُونِ اللَّهِ آلِهَةً لِيَكُونُوا لَهُمْ عِزًّا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037763.mp3	الْحَقُّ مِنْ رَبِّكَ فَلَا تَكُونَنَّ مِنَ الْمُمْتَرِينَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037764.mp3	يبدو توم شاحب الوجه.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037765.mp3	إلا من تاب وآمن وعمل صالحا فأولئك يدخلون الجنة ولا يظلمون شيئا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037773.mp3	بَدِيعُ السَّمَاوَاتِ وَالْأَرْضِ وَإِذَا قَضَى أَمْرًا فَإِنَّمَا يَقُولُ لَهُ كُنْ فَيَكُونُ	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037774.mp3	فإن انتهوا فإن الله غفور رحيم	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037775.mp3	هيا بنا نذهب إلى أي مكان آخر.	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037776.mp3	كُل ، فإنك جائع.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037777.mp3	رُدُّوهَا عَلَيَّ فَطَفِقَ مَسْحًا بِالسُّوقِ وَالْأَعْنَاقِ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037778.mp3	مع من سوف تأتي؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037779.mp3	لِأَنَّ حَظَّهُ عَجِيبٌ وَإِقْبَالَهُ مُسْتَغْرَبٌ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037780.mp3	مَا رَأَيْت مِثْلِي وَمَا أَشَاءُ أَنْ أَلْقَى رَجُلًا أَعْلَمَ مِنِّي إلَّا لَقِيتُهُ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037781.mp3	أنا سعيد جداً لرؤيتك.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037782.mp3	وَقَدْ قَالَ الْمُغِيرَةُ بْنُ شُعْبَةَ رَضِيَ اللَّهُ عَنْهُ التَّارِكُ لِلْإِخْوَانِ مَتْرُوكٌ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037783.mp3	بَلَى مَنْ كَسَبَ سَيِّئَةً وَأَحَاطَتْ بِهِ خَطِيئَتُهُ فَأُولَئِكَ أَصْحَابُ النَّارِ هُمْ فِيهَا خَالِدُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037785.mp3	كابول هي عاصمة أفغانستان.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037787.mp3	هل هو على علم بالصعوبة ؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037788.mp3	أُولَئِكَ الَّذِينَ لَهُمْ سُوءُ الْعَذَابِ وَهُمْ فِي الْآخِرَةِ هُمُ الْأَخْسَرُونَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037790.mp3	الطفل يبكي منذ حوالي عشر دقائق	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037797.mp3	تَعَلَّمُوا الْعِلْمَ وَتَعَلَّمُوا لِلْعِلْمِ السَّكِينَةَ وَالْحِلْمَ وَتَوَاضَعُوا لِمَنْ تُعَلِّمُونَ وَلْيَتَوَاضَعْ لَكُمْ مَنْ تُعَلِّمُونَهُ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037798.mp3	لدي العديد من الصور.	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037799.mp3	إِنَّ هَذِهِ تَذْكِرَةٌ فَمَن شَاء اتَّخَذَ إِلَى رَبِّهِ سَبِيلا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037800.mp3	فَالزَّاجِرَاتِ زَجْرًا	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037801.mp3	لم أسمع في حياتي بهذا البتة.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037802.mp3	يَا أَيُّهَا الَّذِينَ آمَنُوا اسْتَعِينُوا بِالصَّبْرِ وَالصَّلَاةِ إِنَّ اللَّهَ مَعَ الصَّابِرِينَ	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037803.mp3	المنزل الواقف على التلة قديم جداً.	2	1				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24037805.mp3	سافر سامي إلى القاهرة.	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24045933.mp3	متى يبدأ ذلك؟	2	0				ar	
9f67c80184f75a777443f4635bbab429ab65de4bee7c7882f582a10c2cf37af7189c24ed893bdc75855e7a521b2fcb77d7774172c426fc8ea0344f395df27955	common_voice_ar_24045935.mp3	لا تقم بشيء حتى آتي.	2	0				ar	
